gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,R_score,F_score,M_score,RFM_score,CLV_proxy,rfm_cluster,cluster_churn_rate,risk_adjusted_clv,customerID,actual_churn,predicted_churn,churn_probability,Churn,churn_flag,tenure_group,rfm_segment,CLV_level,cluster_name,risk_clv_level
Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,1,1,2,112,208.7,0,0.4340855106888361,118.1063539192399,2606-RMDHZ,1,1,0.7280098186885937,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,3861.45,1,4,4,144,3861.45,1,0.1615598885793872,3237.594568245125,7460-ITWWP,0,1,0.7266368505850807,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,1,4,5,145,5985.75,1,0.1615598885793872,5018.692896935933,8785-CJSHH,0,1,0.7243700535057445,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,1,1,2,112,273.25,0,0.4340855106888361,154.63613420427552,2720-FVBQP,0,1,0.7231252430027039,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.75,4882.8,1,4,5,145,4882.8,1,0.1615598885793872,4093.935376044568,1833-TCXKK,0,1,0.7228461251838617,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.7,1490.4,1,3,3,133,1490.4,0,0.4340855106888361,843.4389548693587,2178-PMGCJ,0,1,0.7219224147931669,No,0,13-24,At Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,1,2,4,124,608.8,0,0.4340855106888361,344.5287410926365,1522-VVDMG,1,1,0.7213086548784249,Yes,1,0-12,High Value Risk,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,1,4,5,145,5295.7,1,0.1615598885793872,4440.127298050139,5331-RGMTT,0,1,0.7198546373193502,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,1,2,3,123,497.3,0,0.4340855106888361,281.4292755344418,0958-YHXGP,0,1,0.7198346918674645,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.1,1426.4,1,2,5,125,1426.4,0,0.4340855106888361,807.2204275534441,9420-LOJKX,1,1,0.7190206617979739,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.0,4052.4,1,4,3,143,4052.4,1,0.1615598885793872,3397.694707520892,0531-ZZJWQ,0,1,0.7187706187871777,No,0,49-72,At Risk,High CLV,High-Value Stable,High
Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,4858.7,3,4,5,345,4858.7,1,0.1615598885793872,4073.728969359331,1357-BIJKI,0,1,0.7183560916231855,No,0,49-72,Others,High CLV,High-Value Stable,High
Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.2,24.2,1,1,1,111,24.2,0,0.4340855106888361,13.695130641330165,5351-QESIO,0,1,0.7177811728543386,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,1,1,2,112,223.75,0,0.4340855106888361,126.6233669833729,9842-EFSYY,0,1,0.7176929460264445,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.95,49.95,1,1,2,112,49.95,0,0.4340855106888361,28.26742874109264,1471-GIQKQ,0,1,0.7176143966638356,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,Yes,No,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.3,528.45,1,2,2,122,528.45,0,0.4340855106888361,299.05751187648457,0749-IRGQE,0,1,0.717589718400048,No,0,13-24,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,6017.9,1,4,5,145,6017.9,1,0.1615598885793872,5045.648746518105,2277-DJJDL,0,1,0.7163030944344174,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1520.9,1,2,4,124,1520.9,0,0.4340855106888361,860.6993467933492,4818-QIUFN,1,1,0.7157107349865635,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,1,4,5,145,6411.25,1,0.1615598885793872,5375.449164345404,6377-WHAOX,0,1,0.7151003818185769,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,92.75,1,1,2,112,92.75,0,0.4340855106888361,52.48856888361045,9992-UJOEL,0,1,0.714792059223021,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.3,4209.95,1,4,5,145,4209.95,1,0.1615598885793872,3529.790947075209,3524-WQDSG,0,1,0.7121412420334775,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.65,1194.3,1,2,3,123,1194.3,0,0.4340855106888361,675.8716745843229,4547-LYTDD,1,1,0.7119545445680174,Yes,1,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,1,1,2,112,54.9,0,0.4340855106888361,31.06870546318289,3658-KIBGF,1,1,0.7117055493932429,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,1,3,5,135,2110.15,0,0.4340855106888361,1194.1644596199524,4658-HCOHW,1,1,0.7094386290703664,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,1,4,5,145,4888.7,1,0.1615598885793872,4098.8821727019495,5889-JTMUL,1,1,0.7073817413698691,Yes,1,49-72,High Value Risk,High CLV,High-Value Stable,High
Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.9,130.1,1,1,2,112,130.1,0,0.4340855106888361,73.62547505938241,6304-IJFSQ,1,1,0.7068262616572206,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,1,3,5,135,2878.75,1,0.1615598885793872,2413.659470752089,6481-ESCNL,0,1,0.7043893110978154,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.95,2072.75,1,3,4,134,2072.75,0,0.4340855106888361,1172.999257719715,0581-MDMPW,0,1,0.7037136967253385,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,3217.55,1,3,4,134,3217.55,0,0.4340855106888361,1820.8581650831356,8621-MNIHH,1,1,0.7033010502470964,Yes,1,25-48,High Value Risk,High CLV,Low-Value High-Risk,Medium
Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,4925.35,1,4,4,144,4925.35,1,0.1615598885793872,4129.611002785516,7529-ZDFXI,0,1,0.7031865715203178,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,1,4,3,143,4144.9,1,0.1615598885793872,3475.250417827298,2101-RANCD,0,1,0.7018401037750105,No,0,49-72,At Risk,High CLV,High-Value Stable,High
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75,1,2,3,123,480.75,0,0.4340855106888361,272.063390736342,7410-YTJIK,1,1,0.7016021622857321,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,1,3,4,134,2607.6,0,0.4340855106888361,1475.678622327791,0082-OQIQY,0,1,0.699845566928148,No,0,25-48,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,958.25,1,2,4,124,958.25,0,0.4340855106888361,542.2875593824227,2694-CIUMO,0,1,0.6988655582603198,No,0,0-12,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.1,5647.95,1,4,5,145,5647.95,1,0.1615598885793872,4735.46782729805,9278-VZKCD,0,1,0.6976407362109466,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
Male,0,No,No,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,33.9,298.45,1,2,2,122,298.45,0,0.4340855106888361,168.89717933491684,2309-OSFEU,1,1,0.6946634768956922,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3953.15,1,4,5,145,3953.15,1,0.1615598885793872,3314.479526462396,5461-QKNTN,0,1,0.6946285033035371,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.65,1313.55,1,2,3,123,1313.55,0,0.4340855106888361,743.3569774346793,1092-GANHU,1,1,0.6945448008380456,Yes,1,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,4107.3,1,4,4,144,4107.3,1,0.1615598885793872,3443.7250696378837,4760-THGOT,0,1,0.6929040831197997,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410.0,1,3,5,135,3410.0,1,0.1615598885793872,2859.0807799442896,4947-DSMXK,0,1,0.6925010612845206,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,708.2,1,2,3,123,708.2,0,0.4340855106888361,400.7806413301663,8778-LMWTJ,0,1,0.6923881034775586,No,0,0-12,New Customers,Medium CLV,Low-Value High-Risk,Low
Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,1,3,5,135,1956.4,0,0.4340855106888361,1107.155106888361,2227-JRSJX,0,1,0.6909480472395094,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,1,3,3,133,1729.35,0,0.4340855106888361,978.6642220902612,7504-UWHNB,0,1,0.6908678027245235,No,0,25-48,At Risk,Medium CLV,Low-Value High-Risk,Medium
Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05,1,3,5,135,3465.05,1,0.1615598885793872,2905.2369080779945,8059-UDZFY,0,1,0.6901138918497219,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Female,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,300.8,1,2,1,121,300.8,0,0.4340855106888361,170.2270783847981,6834-NXDCA,1,1,0.689816692517511,Yes,1,13-24,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,871.4,1,2,3,123,871.4,0,0.4340855106888361,493.13788598574814,7603-USHJS,1,1,0.6898041688325109,Yes,1,0-12,New Customers,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215.0,1,3,5,135,2215.0,0,0.4340855106888361,1253.500593824228,7181-OQCUT,0,1,0.6894395744083907,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,649.4,1,2,2,122,649.4,0,0.4340855106888361,367.5048693586698,4581-LNWUM,0,1,0.6887661949101416,No,0,13-24,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,1,2,2,122,633.4,0,0.4340855106888361,358.45023752969115,7470-MCQTK,1,1,0.6880562637724037,Yes,1,13-24,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,1,2,3,123,1395.05,0,0.4340855106888361,789.4790083135391,4360-PNRQB,0,1,0.6864953447082724,No,0,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,1,1,2,112,53.95,0,0.4340855106888361,30.53108669833729,9732-KPKBW,1,1,0.6851695503867391,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,1,2,3,123,760.05,0,0.4340855106888361,430.12330760095006,2501-XWWTZ,0,1,0.6847549588993599,No,0,0-12,New Customers,Medium CLV,Low-Value High-Risk,Low
Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,85.15,1,1,2,112,85.15,0,0.4340855106888361,48.1876187648456,4208-UFFGW,1,1,0.6847319452188251,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,1,1,2,112,29.95,0,0.4340855106888361,16.94913895486936,6317-YPKDH,1,1,0.6844347378757166,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.5,1910.6,1,3,4,134,1910.6,0,0.4340855106888361,1081.2362232779096,6284-AHOOQ,1,1,0.6829757685500393,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.05,1818.9,1,3,4,134,1818.9,0,0.4340855106888361,1029.341864608076,0682-USIXD,0,1,0.6829007543626203,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,1,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,2276.95,1,3,3,133,2276.95,0,0.4340855106888361,1288.5589964370545,6022-UGGSO,1,1,0.682684452599237,Yes,1,25-48,At Risk,Medium CLV,Low-Value High-Risk,Medium
Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,1,2,4,124,1169.35,0,0.4340855106888361,661.7521080760093,4154-AQUGT,1,1,0.6823855394593543,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,1,3,3,133,1758.6,0,0.4340855106888361,995.2172209026128,6825-UYPFK,1,1,0.681591873357595,Yes,1,13-24,At Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.75,2146.5,1,3,4,134,2146.5,0,0.4340855106888361,1214.735451306413,5226-NOZFC,0,1,0.6792678720085383,No,0,25-48,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,1,3,5,135,3956.7,1,0.1615598885793872,3317.4559888579383,8378-LKJAF,0,1,0.6791034676875193,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,3,2,5,325,1064.95,0,0.4340855106888361,602.670635391924,3587-PMCOY,0,1,0.6789893324822156,No,0,0-12,New Customers,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,1,2,3,123,458.1,0,0.4340855106888361,259.2454275534442,8160-HOWOX,0,1,0.6789066390533118,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,1,3,5,135,2180.55,0,0.4340855106888361,1234.0048396674583,9927-DSWDF,0,1,0.6777388988378648,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,1,3,4,134,2664.3,0,0.4340855106888361,1507.765973871734,9944-AEXBM,0,1,0.6767609930751195,No,0,25-48,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,1,5,5,155,6010.05,1,0.1615598885793872,5039.066991643455,0310-MVLET,1,1,0.676390334351114,Yes,1,49-72,High Value Risk,High CLV,High-Value Stable,High
Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,1,1,2,112,169.65,0,0.4340855106888361,96.00739311163896,2480-SQIOB,0,1,0.6762195063552098,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.35,3190.25,1,3,5,135,3190.25,1,0.1615598885793872,2674.83356545961,9508-ILZDG,0,1,0.676186771459236,No,0,25-48,High Value Risk,High CLV,High-Value Stable,High
Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.4,896.75,1,2,3,123,896.75,0,0.4340855106888361,507.4838182897861,9283-LZQOH,1,1,0.6761140820195803,Yes,1,13-24,New Customers,Medium CLV,Low-Value High-Risk,Medium
Male,1,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,1,3,2,132,768.45,0,0.4340855106888361,434.8769893111639,1261-FWTTE,0,1,0.6759959603381783,No,0,13-24,At Risk,Medium CLV,Low-Value High-Risk,Low
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,44.75,1,1,2,112,44.75,0,0.4340855106888361,25.32467339667458,2672-OJQZP,0,1,0.6701397446670709,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,1,4,5,145,5841.35,1,0.1615598885793872,4897.622144846797,4840-ORQXB,0,1,0.6699140795165935,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,2686.05,1,3,5,135,2686.05,0,0.4340855106888361,1520.0746140142517,5129-JLPIS,0,1,0.6694913348951211,No,0,25-48,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,1,4,5,145,4399.5,1,0.1615598885793872,3688.717270194986,4829-AUOAX,1,1,0.6681647059482231,Yes,1,25-48,High Value Risk,High CLV,High-Value Stable,High
Male,1,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,107.1,1,1,2,112,107.1,0,0.4340855106888361,60.60944180522564,4223-WOZCM,0,1,0.6680160901612857,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,1,2,4,124,1029.35,0,0.4340855106888361,582.5240795724465,1346-UFHAX,0,1,0.6675884274874795,No,0,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,1779.95,1,2,5,125,1779.95,0,0.4340855106888361,1007.299495249406,9512-UIBFX,1,1,0.6672330028426048,Yes,1,13-24,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,1,1,2,112,43.95,0,0.4340855106888361,24.871941805225653,1895-QTKDO,0,1,0.6669823569097403,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,1,1,3,113,75.3,0,0.4340855106888361,42.61336104513064,3627-FHKBK,1,1,0.6661101302752322,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Male,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.0,749.25,1,2,2,122,749.25,0,0.4340855106888361,424.01143111638953,0430-IHCDJ,0,1,0.665857996424569,No,0,13-24,New Customers,Medium CLV,Low-Value High-Risk,Low
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,1,1,2,112,45.95,0,0.4340855106888361,26.00377078384798,7054-LGEQW,1,1,0.6654579331800025,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,765.15,1,2,3,123,765.15,0,0.4340855106888361,433.009471496437,5606-AMZBO,0,1,0.6652478598057887,No,0,0-12,New Customers,Medium CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,1,3,4,134,2227.1,0,0.4340855106888361,1260.3481591448929,0256-LTHVJ,1,1,0.6651010826705321,Yes,1,25-48,High Value Risk,Medium CLV,Low-Value High-Risk,Medium
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,1,1,2,112,49.8,0,0.4340855106888361,28.18254156769596,8757-TFHHJ,0,1,0.664029303141392,No,0,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,1,3,4,134,2995.45,0,0.4340855106888361,1695.1685570071256,8714-EUHJO,1,1,0.6628557082427016,Yes,1,25-48,High Value Risk,High CLV,Low-Value High-Risk,Medium
Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,1,2,2,122,296.1,0,0.4340855106888361,167.56728028503562,0778-NELLA,1,1,0.660836422648378,Yes,1,0-12,New Customers,Low CLV,Low-Value High-Risk,Low
Female,1,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,3444.85,1,4,3,143,3444.85,1,0.1615598885793872,2888.300417827298,3923-CSIHK,1,1,0.6596946420162951,Yes,1,49-72,At Risk,High CLV,High-Value Stable,High
Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.1,7132.15,1,5,5,155,7132.15,1,0.1615598885793872,5979.880640668524,6710-HSJRD,0,1,0.6589847974588852,No,0,49-72,High Value Risk,High CLV,High-Value Stable,High
